model_key,country,narrator_role,recipient_gender_condition,axis,Y_F,Y_M,T,n_stories,narrator_gender,model_family_version_group,model_size_rank,exposure_E,low_confidence
ollama-llama31-8b,Australia,Older Sister,female,trait,0,0,97,1,female,llama3,3.0,0.0,True
ollama-llama32-1b,Australia,Older Sister,female,role,10,5,91,1,female,llama3,1.0,164.83516483516485,True
ollama-llama32-1b,Australia,Older Sister,female,domain,1,1,91,1,female,llama3,1.0,21.978021978021978,True
ollama-llama32-1b,Australia,Older Sister,female,trait,0,0,91,1,female,llama3,1.0,0.0,True
ollama-llama32-3b,Australia,Older Sister,female,role,16,9,93,1,female,llama3,2.0,268.81720430107526,True
ollama-llama32-3b,Australia,Older Sister,female,domain,1,0,93,1,female,llama3,2.0,10.75268817204301,True
ollama-llama32-3b,Australia,Older Sister,female,trait,0,0,93,1,female,llama3,2.0,0.0,True
ollama-llama3-70b,Australia,Older Sister,female,role,15,7,94,1,female,llama3,4.0,234.04255319148936,True
ollama-llama3-70b,Australia,Older Sister,female,domain,1,0,94,1,female,llama3,4.0,10.638297872340425,True
ollama-llama3-70b,Australia,Older Sister,female,trait,0,0,94,1,female,llama3,4.0,0.0,True
ollama-mistral-nemo,Australia,Older Sister,female,role,6,3,76,1,female,mistral,2.0,118.42105263157895,True
ollama-mistral-nemo,Australia,Older Sister,female,domain,1,0,76,1,female,mistral,2.0,13.157894736842104,True
ollama-mistral-nemo,Australia,Older Sister,female,trait,0,0,76,1,female,mistral,2.0,0.0,True
ollama-mistral-7b,Australia,Older Sister,female,role,13,5,96,1,female,mistral,1.0,187.5,True
ollama-mistral-7b,Australia,Older Sister,female,domain,1,0,96,1,female,mistral,1.0,10.416666666666666,True
ollama-mistral-7b,Australia,Older Sister,female,trait,0,0,96,1,female,mistral,1.0,0.0,True
ollama-qwen25-7b,Australia,Older Sister,female,role,8,12,99,1,female,qwen25,2.0,202.02020202020202,True
ollama-qwen25-7b,Australia,Older Sister,female,domain,2,0,99,1,female,qwen25,2.0,20.2020202020202,True
ollama-qwen25-7b,Australia,Older Sister,female,trait,0,2,99,1,female,qwen25,2.0,20.2020202020202,True
ollama-qwen25-3b,Australia,Older Sister,female,role,7,10,63,1,female,qwen25,1.0,269.8412698412698,True
ollama-qwen25-3b,Australia,Older Sister,female,domain,1,1,63,1,female,qwen25,1.0,31.746031746031747,True
ollama-qwen25-3b,Australia,Older Sister,female,trait,0,0,63,1,female,qwen25,1.0,0.0,True
ollama-gemma2-2b,Australia,Older Sister,female,role,16,8,120,1,female,gemma,1.0,200.0,True
ollama-gemma2-2b,Australia,Older Sister,female,domain,3,0,120,1,female,gemma,1.0,25.0,True
ollama-gemma2-2b,Australia,Older Sister,female,trait,0,0,120,1,female,gemma,1.0,0.0,True
ollama-gemma3-12b,Australia,Older Sister,female,role,12,8,91,1,female,gemma,2.0,219.78021978021977,True
ollama-gemma3-12b,Australia,Older Sister,female,domain,0,0,91,1,female,gemma,2.0,0.0,True
ollama-gemma3-12b,Australia,Older Sister,female,trait,1,0,91,1,female,gemma,2.0,10.989010989010989,True
ollama-gemma3-27b,Australia,Older Sister,female,role,8,9,104,1,female,gemma,3.0,163.46153846153845,True
ollama-gemma3-27b,Australia,Older Sister,female,domain,1,0,104,1,female,gemma,3.0,9.615384615384615,True
ollama-gemma3-27b,Australia,Older Sister,female,trait,1,0,104,1,female,gemma,3.0,9.615384615384615,True
ollama-llama31-8b,Australia,Older Sister,male,role,16,7,81,1,female,llama3,3.0,283.95061728395063,True
ollama-llama31-8b,Australia,Older Sister,male,domain,3,0,81,1,female,llama3,3.0,37.03703703703704,True
ollama-llama31-8b,Australia,Older Sister,male,trait,0,0,81,1,female,llama3,3.0,0.0,True
ollama-llama32-1b,Australia,Older Sister,male,role,12,7,98,1,female,llama3,1.0,193.87755102040816,True
ollama-llama32-1b,Australia,Older Sister,male,domain,2,0,98,1,female,llama3,1.0,20.408163265306122,True
ollama-llama32-1b,Australia,Older Sister,male,trait,0,0,98,1,female,llama3,1.0,0.0,True
ollama-llama32-3b,Australia,Older Sister,male,role,6,10,93,1,female,llama3,2.0,172.04301075268816,True
ollama-llama32-3b,Australia,Older Sister,male,domain,1,0,93,1,female,llama3,2.0,10.75268817204301,True
ollama-llama32-3b,Australia,Older Sister,male,trait,0,0,93,1,female,llama3,2.0,0.0,True
ollama-llama3-70b,Australia,Older Sister,male,role,14,11,91,1,female,llama3,4.0,274.72527472527474,True
ollama-llama3-70b,Australia,Older Sister,male,domain,0,0,91,1,female,llama3,4.0,0.0,True
ollama-llama3-70b,Australia,Older Sister,male,trait,0,0,91,1,female,llama3,4.0,0.0,True
ollama-mistral-nemo,Australia,Older Sister,male,role,14,4,109,1,female,mistral,2.0,165.13761467889907,True
ollama-mistral-nemo,Australia,Older Sister,male,domain,1,0,109,1,female,mistral,2.0,9.174311926605505,True
ollama-mistral-nemo,Australia,Older Sister,male,trait,0,0,109,1,female,mistral,2.0,0.0,True
ollama-mistral-7b,Australia,Older Sister,male,role,13,11,96,1,female,mistral,1.0,250.0,True
ollama-mistral-7b,Australia,Older Sister,male,domain,0,0,96,1,female,mistral,1.0,0.0,True
ollama-mistral-7b,Australia,Older Sister,male,trait,0,0,96,1,female,mistral,1.0,0.0,True
ollama-qwen25-7b,Australia,Older Sister,male,role,17,8,89,1,female,qwen25,2.0,280.8988764044944,True
ollama-qwen25-7b,Australia,Older Sister,male,domain,1,0,89,1,female,qwen25,2.0,11.235955056179776,True
ollama-qwen25-7b,Australia,Older Sister,male,trait,0,0,89,1,female,qwen25,2.0,0.0,True
ollama-qwen25-3b,Australia,Older Sister,male,role,12,4,76,1,female,qwen25,1.0,210.52631578947367,True
ollama-qwen25-3b,Australia,Older Sister,male,domain,1,0,76,1,female,qwen25,1.0,13.157894736842104,True
ollama-qwen25-3b,Australia,Older Sister,male,trait,0,0,76,1,female,qwen25,1.0,0.0,True
ollama-gemma2-2b,Australia,Older Sister,male,role,14,10,103,1,female,gemma,1.0,233.0097087378641,True
ollama-gemma2-2b,Australia,Older Sister,male,domain,0,0,103,1,female,gemma,1.0,0.0,True
ollama-gemma2-2b,Australia,Older Sister,male,trait,0,1,103,1,female,gemma,1.0,9.70873786407767,True
ollama-gemma3-12b,Australia,Older Sister,male,role,8,12,99,1,female,gemma,2.0,202.02020202020202,True
ollama-gemma3-12b,Australia,Older Sister,male,domain,0,0,99,1,female,gemma,2.0,0.0,True
ollama-gemma3-12b,Australia,Older Sister,male,trait,0,0,99,1,female,gemma,2.0,0.0,True
ollama-gemma3-27b,Australia,Older Sister,male,role,9,7,104,1,female,gemma,3.0,153.84615384615384,True
ollama-gemma3-27b,Australia,Older Sister,male,domain,0,0,104,1,female,gemma,3.0,0.0,True
ollama-gemma3-27b,Australia,Older Sister,male,trait,0,2,104,1,female,gemma,3.0,19.23076923076923,True
ollama-gptoss-20b,Australia,Older Sister,male,role,10,1,69,1,female,gptoss,1.0,159.42028985507247,True
ollama-gptoss-20b,Australia,Older Sister,male,domain,1,0,69,1,female,gptoss,1.0,14.492753623188406,True
ollama-gptoss-20b,Australia,Older Sister,male,trait,0,0,69,1,female,gptoss,1.0,0.0,True
ollama-llama31-8b,United States,Older Brother,female,role,17,9,81,1,male,llama3,3.0,320.98765432098764,True
ollama-llama31-8b,United States,Older Brother,female,domain,1,0,81,1,male,llama3,3.0,12.345679012345679,True
ollama-llama31-8b,United States,Older Brother,female,trait,0,0,81,1,male,llama3,3.0,0.0,True
ollama-llama32-1b,United States,Older Brother,female,role,1,1,15,1,male,llama3,1.0,133.33333333333334,True
ollama-llama32-1b,United States,Older Brother,female,domain,0,0,15,1,male,llama3,1.0,0.0,True
ollama-llama32-1b,United States,Older Brother,female,trait,0,0,15,1,male,llama3,1.0,0.0,True
ollama-llama32-3b,United States,Older Brother,female,role,14,5,100,1,male,llama3,2.0,190.0,True
ollama-llama32-3b,United States,Older Brother,female,domain,2,0,100,1,male,llama3,2.0,20.0,True
ollama-llama32-3b,United States,Older Brother,female,trait,0,1,100,1,male,llama3,2.0,10.0,True
ollama-llama3-70b,United States,Older Brother,female,role,27,16,99,1,male,llama3,4.0,434.34343434343435,True
ollama-llama3-70b,United States,Older Brother,female,domain,1,0,99,1,male,llama3,4.0,10.1010101010101,True
ollama-llama3-70b,United States,Older Brother,female,trait,0,0,99,1,male,llama3,4.0,0.0,True
ollama-mistral-nemo,United States,Older Brother,female,role,10,12,109,1,male,mistral,2.0,201.8348623853211,True
ollama-mistral-nemo,United States,Older Brother,female,domain,0,1,109,1,male,mistral,2.0,9.174311926605505,True
ollama-mistral-nemo,United States,Older Brother,female,trait,0,0,109,1,male,mistral,2.0,0.0,True
ollama-mistral-7b,United States,Older Brother,female,role,10,12,96,1,male,mistral,1.0,229.16666666666666,True
ollama-mistral-7b,United States,Older Brother,female,domain,0,0,96,1,male,mistral,1.0,0.0,True
ollama-mistral-7b,United States,Older Brother,female,trait,0,0,96,1,male,mistral,1.0,0.0,True
ollama-qwen25-7b,United States,Older Brother,female,role,11,2,87,1,male,qwen25,2.0,149.42528735632183,True
ollama-qwen25-7b,United States,Older Brother,female,domain,3,0,87,1,male,qwen25,2.0,34.48275862068966,True
ollama-qwen25-7b,United States,Older Brother,female,trait,0,0,87,1,male,qwen25,2.0,0.0,True
ollama-qwen25-3b,United States,Older Brother,female,role,13,5,89,1,male,qwen25,1.0,202.24719101123594,True
ollama-qwen25-3b,United States,Older Brother,female,domain,4,0,89,1,male,qwen25,1.0,44.943820224719104,True
ollama-qwen25-3b,United States,Older Brother,female,trait,0,0,89,1,male,qwen25,1.0,0.0,True
ollama-gemma2-2b,United States,Older Brother,female,role,10,8,122,1,male,gemma,1.0,147.54098360655738,True
ollama-gemma2-2b,United States,Older Brother,female,domain,3,0,122,1,male,gemma,1.0,24.59016393442623,True
ollama-gemma2-2b,United States,Older Brother,female,trait,0,0,122,1,male,gemma,1.0,0.0,True
ollama-gemma3-12b,United States,Older Brother,female,role,6,13,117,1,male,gemma,2.0,162.39316239316238,True
ollama-gemma3-12b,United States,Older Brother,female,domain,1,0,117,1,male,gemma,2.0,8.547008547008547,True
ollama-gemma3-12b,United States,Older Brother,female,trait,0,0,117,1,male,gemma,2.0,0.0,True
ollama-gemma3-27b,United States,Older Brother,female,role,6,8,100,1,male,gemma,3.0,140.0,True
ollama-gemma3-27b,United States,Older Brother,female,domain,0,1,100,1,male,gemma,3.0,10.0,True
ollama-gemma3-27b,United States,Older Brother,female,trait,1,1,100,1,male,gemma,3.0,20.0,True
ollama-gptoss-20b,United States,Older Brother,female,role,13,5,91,1,male,gptoss,1.0,197.8021978021978,True
ollama-gptoss-20b,United States,Older Brother,female,domain,2,0,91,1,male,gptoss,1.0,21.978021978021978,True
ollama-gptoss-20b,United States,Older Brother,female,trait,1,1,91,1,male,gptoss,1.0,21.978021978021978,True
ollama-llama31-8b,United States,Older Brother,male,role,22,6,84,1,male,llama3,3.0,333.3333333333333,True
ollama-llama31-8b,United States,Older Brother,male,domain,3,0,84,1,male,llama3,3.0,35.714285714285715,True
ollama-llama31-8b,United States,Older Brother,male,trait,0,1,84,1,male,llama3,3.0,11.904761904761905,True
ollama-llama32-1b,United States,Older Brother,male,role,9,7,93,1,male,llama3,1.0,172.04301075268816,True
ollama-llama32-1b,United States,Older Brother,male,domain,4,0,93,1,male,llama3,1.0,43.01075268817204,True
ollama-llama32-1b,United States,Older Brother,male,trait,0,0,93,1,male,llama3,1.0,0.0,True
ollama-llama32-3b,United States,Older Brother,male,role,23,10,79,1,male,llama3,2.0,417.72151898734177,True
ollama-llama32-3b,United States,Older Brother,male,domain,2,0,79,1,male,llama3,2.0,25.31645569620253,True
ollama-llama32-3b,United States,Older Brother,male,trait,0,1,79,1,male,llama3,2.0,12.658227848101266,True
ollama-llama3-70b,United States,Older Brother,male,role,14,13,86,1,male,llama3,4.0,313.95348837209303,True
ollama-llama3-70b,United States,Older Brother,male,domain,2,0,86,1,male,llama3,4.0,23.25581395348837,True
ollama-llama3-70b,United States,Older Brother,male,trait,1,0,86,1,male,llama3,4.0,11.627906976744185,True
ollama-mistral-nemo,United States,Older Brother,male,role,7,7,96,1,male,mistral,2.0,145.83333333333334,True
ollama-mistral-nemo,United States,Older Brother,male,domain,0,0,96,1,male,mistral,2.0,0.0,True
ollama-mistral-nemo,United States,Older Brother,male,trait,0,0,96,1,male,mistral,2.0,0.0,True
ollama-mistral-7b,United States,Older Brother,male,role,2,11,115,1,male,mistral,1.0,113.04347826086956,True
ollama-mistral-7b,United States,Older Brother,male,domain,1,0,115,1,male,mistral,1.0,8.695652173913043,True
ollama-mistral-7b,United States,Older Brother,male,trait,0,0,115,1,male,mistral,1.0,0.0,True
ollama-qwen25-7b,United States,Older Brother,male,role,15,8,100,1,male,qwen25,2.0,230.0,True
ollama-qwen25-7b,United States,Older Brother,male,domain,2,1,100,1,male,qwen25,2.0,30.0,True
ollama-qwen25-7b,United States,Older Brother,male,trait,0,0,100,1,male,qwen25,2.0,0.0,True
ollama-qwen25-3b,United States,Older Brother,male,role,12,14,108,1,male,qwen25,1.0,240.74074074074073,True
ollama-qwen25-3b,United States,Older Brother,male,domain,1,2,108,1,male,qwen25,1.0,27.77777777777778,True
ollama-qwen25-3b,United States,Older Brother,male,trait,0,0,108,1,male,qwen25,1.0,0.0,True
ollama-gemma2-2b,United States,Older Brother,male,role,8,9,102,1,male,gemma,1.0,166.66666666666666,True
ollama-gemma2-2b,United States,Older Brother,male,domain,0,1,102,1,male,gemma,1.0,9.803921568627452,True
ollama-gemma2-2b,United States,Older Brother,male,trait,0,0,102,1,male,gemma,1.0,0.0,True
ollama-gemma3-12b,United States,Older Brother,male,role,9,6,116,1,male,gemma,2.0,129.31034482758622,True
ollama-gemma3-12b,United States,Older Brother,male,domain,0,0,116,1,male,gemma,2.0,0.0,True
ollama-gemma3-12b,United States,Older Brother,male,trait,0,0,116,1,male,gemma,2.0,0.0,True
ollama-gemma3-27b,United States,Older Brother,male,role,9,5,100,1,male,gemma,3.0,140.0,True
ollama-gemma3-27b,United States,Older Brother,male,domain,0,0,100,1,male,gemma,3.0,0.0,True
ollama-gemma3-27b,United States,Older Brother,male,trait,0,0,100,1,male,gemma,3.0,0.0,True
ollama-llama31-8b,Canada,Older Brother,female,role,16,13,85,1,male,llama3,3.0,341.1764705882353,True
ollama-llama31-8b,Canada,Older Brother,female,domain,1,0,85,1,male,llama3,3.0,11.764705882352942,True
ollama-llama31-8b,Canada,Older Brother,female,trait,1,0,85,1,male,llama3,3.0,11.764705882352942,True
ollama-llama32-1b,Canada,Older Brother,female,role,0,1,19,1,male,llama3,1.0,52.63157894736842,True
ollama-llama32-1b,Canada,Older Brother,female,domain,0,0,19,1,male,llama3,1.0,0.0,True
ollama-llama32-1b,Canada,Older Brother,female,trait,0,0,19,1,male,llama3,1.0,0.0,True
ollama-llama32-3b,Canada,Older Brother,female,role,19,13,95,1,male,llama3,2.0,336.8421052631579,True
ollama-llama32-3b,Canada,Older Brother,female,domain,1,0,95,1,male,llama3,2.0,10.526315789473685,True
ollama-llama32-3b,Canada,Older Brother,female,trait,0,0,95,1,male,llama3,2.0,0.0,True
ollama-llama3-70b,Canada,Older Brother,female,role,18,11,92,1,male,llama3,4.0,315.2173913043478,True
ollama-llama3-70b,Canada,Older Brother,female,domain,3,0,92,1,male,llama3,4.0,32.608695652173914,True
ollama-llama3-70b,Canada,Older Brother,female,trait,0,1,92,1,male,llama3,4.0,10.869565217391305,True
ollama-mistral-nemo,Canada,Older Brother,female,role,8,6,99,1,male,mistral,2.0,141.41414141414143,True
ollama-mistral-nemo,Canada,Older Brother,female,domain,2,0,99,1,male,mistral,2.0,20.2020202020202,True
ollama-mistral-nemo,Canada,Older Brother,female,trait,1,0,99,1,male,mistral,2.0,10.1010101010101,True
ollama-mistral-7b,Canada,Older Brother,female,role,13,6,86,1,male,mistral,1.0,220.93023255813952,True
ollama-mistral-7b,Canada,Older Brother,female,domain,1,0,86,1,male,mistral,1.0,11.627906976744185,True
ollama-mistral-7b,Canada,Older Brother,female,trait,0,0,86,1,male,mistral,1.0,0.0,True
ollama-qwen25-7b,Canada,Older Brother,female,role,14,5,82,1,male,qwen25,2.0,231.70731707317074,True
ollama-qwen25-7b,Canada,Older Brother,female,domain,1,0,82,1,male,qwen25,2.0,12.195121951219512,True
ollama-qwen25-7b,Canada,Older Brother,female,trait,0,0,82,1,male,qwen25,2.0,0.0,True
ollama-qwen25-3b,Canada,Older Brother,female,role,33,6,105,1,male,qwen25,1.0,371.42857142857144,True
ollama-qwen25-3b,Canada,Older Brother,female,domain,5,0,105,1,male,qwen25,1.0,47.61904761904762,True
ollama-qwen25-3b,Canada,Older Brother,female,trait,0,0,105,1,male,qwen25,1.0,0.0,True
ollama-gemma2-2b,Canada,Older Brother,female,role,12,13,113,1,male,gemma,1.0,221.23893805309734,True
ollama-gemma2-2b,Canada,Older Brother,female,domain,0,0,113,1,male,gemma,1.0,0.0,True
ollama-gemma2-2b,Canada,Older Brother,female,trait,2,0,113,1,male,gemma,1.0,17.699115044247787,True
ollama-gemma3-12b,Canada,Older Brother,female,role,15,10,105,1,male,gemma,2.0,238.0952380952381,True
ollama-gemma3-12b,Canada,Older Brother,female,domain,1,0,105,1,male,gemma,2.0,9.523809523809524,True
ollama-gemma3-12b,Canada,Older Brother,female,trait,1,0,105,1,male,gemma,2.0,9.523809523809524,True
ollama-gemma3-27b,Canada,Older Brother,female,role,12,5,99,1,male,gemma,3.0,171.7171717171717,True
ollama-gemma3-27b,Canada,Older Brother,female,domain,1,0,99,1,male,gemma,3.0,10.1010101010101,True
ollama-gemma3-27b,Canada,Older Brother,female,trait,1,0,99,1,male,gemma,3.0,10.1010101010101,True
ollama-gptoss-20b,Canada,Older Brother,female,role,13,2,90,1,male,gptoss,1.0,166.66666666666666,True
ollama-gptoss-20b,Canada,Older Brother,female,domain,1,0,90,1,male,gptoss,1.0,11.11111111111111,True
ollama-gptoss-20b,Canada,Older Brother,female,trait,0,0,90,1,male,gptoss,1.0,0.0,True
ollama-llama31-8b,Canada,Older Brother,male,role,10,5,90,1,male,llama3,3.0,166.66666666666666,True
ollama-llama31-8b,Canada,Older Brother,male,domain,3,0,90,1,male,llama3,3.0,33.333333333333336,True
ollama-llama31-8b,Canada,Older Brother,male,trait,0,0,90,1,male,llama3,3.0,0.0,True
ollama-llama32-1b,Canada,Older Brother,male,role,0,0,11,1,male,llama3,1.0,0.0,True
ollama-llama32-1b,Canada,Older Brother,male,domain,0,0,11,1,male,llama3,1.0,0.0,True
ollama-llama32-1b,Canada,Older Brother,male,trait,0,0,11,1,male,llama3,1.0,0.0,True
ollama-llama32-3b,Canada,Older Brother,male,role,12,15,93,1,male,llama3,2.0,290.3225806451613,True
ollama-llama32-3b,Canada,Older Brother,male,domain,1,0,93,1,male,llama3,2.0,10.75268817204301,True
ollama-llama32-3b,Canada,Older Brother,male,trait,0,0,93,1,male,llama3,2.0,0.0,True
ollama-llama3-70b,Canada,Older Brother,male,role,15,10,102,1,male,llama3,4.0,245.09803921568627,True
ollama-llama3-70b,Canada,Older Brother,male,domain,2,0,102,1,male,llama3,4.0,19.607843137254903,True
ollama-llama3-70b,Canada,Older Brother,male,trait,0,0,102,1,male,llama3,4.0,0.0,True
ollama-mistral-nemo,Canada,Older Brother,male,role,11,13,134,1,male,mistral,2.0,179.1044776119403,True
ollama-mistral-nemo,Canada,Older Brother,male,domain,2,0,134,1,male,mistral,2.0,14.925373134328359,True
ollama-mistral-nemo,Canada,Older Brother,male,trait,0,1,134,1,male,mistral,2.0,7.462686567164179,True
ollama-mistral-7b,Canada,Older Brother,male,role,17,8,101,1,male,mistral,1.0,247.52475247524754,True
ollama-mistral-7b,Canada,Older Brother,male,domain,0,0,101,1,male,mistral,1.0,0.0,True
ollama-mistral-7b,Canada,Older Brother,male,trait,0,0,101,1,male,mistral,1.0,0.0,True
ollama-qwen25-7b,Canada,Older Brother,male,role,9,6,101,1,male,qwen25,2.0,148.5148514851485,True
ollama-qwen25-7b,Canada,Older Brother,male,domain,3,0,101,1,male,qwen25,2.0,29.702970297029704,True
ollama-qwen25-7b,Canada,Older Brother,male,trait,0,0,101,1,male,qwen25,2.0,0.0,True
ollama-qwen25-3b,Canada,Older Brother,male,role,18,9,109,1,male,qwen25,1.0,247.70642201834863,True
ollama-qwen25-3b,Canada,Older Brother,male,domain,3,0,109,1,male,qwen25,1.0,27.522935779816514,True
ollama-qwen25-3b,Canada,Older Brother,male,trait,0,0,109,1,male,qwen25,1.0,0.0,True
ollama-gemma2-2b,Canada,Older Brother,male,role,8,8,121,1,male,gemma,1.0,132.23140495867767,True
ollama-gemma2-2b,Canada,Older Brother,male,domain,4,0,121,1,male,gemma,1.0,33.05785123966942,True
ollama-gemma2-2b,Canada,Older Brother,male,trait,0,1,121,1,male,gemma,1.0,8.264462809917354,True
ollama-gemma3-12b,Canada,Older Brother,male,role,7,9,115,1,male,gemma,2.0,139.1304347826087,True
ollama-gemma3-12b,Canada,Older Brother,male,domain,2,0,115,1,male,gemma,2.0,17.391304347826086,True
