id,axis,Y_F,Y_M,T,country,narrator_role,narrator_gender,recipient_gender_condition,recipient_gender_label,model_key,model_family_version_group,H_exposure
ollama-mistral-7b_Teacher_Egypt_male,domain,1,0,98,Egypt,Teacher,unspecified,male,son,ollama-mistral-7b,mistral,1
ollama-mistral-7b_Teacher_Egypt_male,trait,0,0,98,Egypt,Teacher,unspecified,male,son,ollama-mistral-7b,mistral,0
ollama-qwen25-7b_Teacher_Egypt_male,role,6,6,62,Egypt,Teacher,unspecified,male,son,ollama-qwen25-7b,qwen25,12
ollama-qwen25-7b_Teacher_Egypt_male,domain,2,0,62,Egypt,Teacher,unspecified,male,son,ollama-qwen25-7b,qwen25,2
ollama-qwen25-7b_Teacher_Egypt_male,trait,0,0,62,Egypt,Teacher,unspecified,male,son,ollama-qwen25-7b,qwen25,0
ollama-qwen25-3b_Teacher_Egypt_male,role,22,10,108,Egypt,Teacher,unspecified,male,son,ollama-qwen25-3b,qwen25,32
ollama-qwen25-3b_Teacher_Egypt_male,domain,4,0,108,Egypt,Teacher,unspecified,male,son,ollama-qwen25-3b,qwen25,4
ollama-qwen25-3b_Teacher_Egypt_male,trait,0,0,108,Egypt,Teacher,unspecified,male,son,ollama-qwen25-3b,qwen25,0
ollama-gemma2-2b_Teacher_Egypt_male,role,6,5,112,Egypt,Teacher,unspecified,male,son,ollama-gemma2-2b,gemma,11
ollama-gemma2-2b_Teacher_Egypt_male,domain,0,0,112,Egypt,Teacher,unspecified,male,son,ollama-gemma2-2b,gemma,0
ollama-gemma2-2b_Teacher_Egypt_male,trait,0,0,112,Egypt,Teacher,unspecified,male,son,ollama-gemma2-2b,gemma,0
ollama-gemma3-12b_Teacher_Egypt_male,role,8,5,110,Egypt,Teacher,unspecified,male,son,ollama-gemma3-12b,gemma,13
ollama-gemma3-12b_Teacher_Egypt_male,domain,0,0,110,Egypt,Teacher,unspecified,male,son,ollama-gemma3-12b,gemma,0
ollama-gemma3-12b_Teacher_Egypt_male,trait,1,0,110,Egypt,Teacher,unspecified,male,son,ollama-gemma3-12b,gemma,1
ollama-gemma3-27b_Teacher_Egypt_male,role,15,8,100,Egypt,Teacher,unspecified,male,son,ollama-gemma3-27b,gemma,23
ollama-gemma3-27b_Teacher_Egypt_male,domain,0,1,100,Egypt,Teacher,unspecified,male,son,ollama-gemma3-27b,gemma,1
ollama-gemma3-27b_Teacher_Egypt_male,trait,1,0,100,Egypt,Teacher,unspecified,male,son,ollama-gemma3-27b,gemma,1
ollama-gptoss-20b_Teacher_Egypt_male,role,10,5,85,Egypt,Teacher,unspecified,male,son,ollama-gptoss-20b,gptoss,15
ollama-gptoss-20b_Teacher_Egypt_male,domain,2,0,85,Egypt,Teacher,unspecified,male,son,ollama-gptoss-20b,gptoss,2
ollama-gptoss-20b_Teacher_Egypt_male,trait,0,0,85,Egypt,Teacher,unspecified,male,son,ollama-gptoss-20b,gptoss,0
ollama-llama31-8b_Teacher_Turkey_female,role,15,7,94,Turkey,Teacher,unspecified,female,daughter,ollama-llama31-8b,llama3,22
ollama-llama31-8b_Teacher_Turkey_female,domain,1,0,94,Turkey,Teacher,unspecified,female,daughter,ollama-llama31-8b,llama3,1
ollama-llama31-8b_Teacher_Turkey_female,trait,1,0,94,Turkey,Teacher,unspecified,female,daughter,ollama-llama31-8b,llama3,1
ollama-llama32-1b_Teacher_Turkey_female,role,0,0,12,Turkey,Teacher,unspecified,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-1b_Teacher_Turkey_female,domain,0,0,12,Turkey,Teacher,unspecified,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-1b_Teacher_Turkey_female,trait,0,0,12,Turkey,Teacher,unspecified,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-3b_Teacher_Turkey_female,role,10,7,89,Turkey,Teacher,unspecified,female,daughter,ollama-llama32-3b,llama3,17
ollama-llama32-3b_Teacher_Turkey_female,domain,2,0,89,Turkey,Teacher,unspecified,female,daughter,ollama-llama32-3b,llama3,2
ollama-llama32-3b_Teacher_Turkey_female,trait,0,0,89,Turkey,Teacher,unspecified,female,daughter,ollama-llama32-3b,llama3,0
ollama-llama3-70b_Teacher_Turkey_female,role,23,7,104,Turkey,Teacher,unspecified,female,daughter,ollama-llama3-70b,llama3,30
ollama-llama3-70b_Teacher_Turkey_female,domain,2,0,104,Turkey,Teacher,unspecified,female,daughter,ollama-llama3-70b,llama3,2
ollama-llama3-70b_Teacher_Turkey_female,trait,0,0,104,Turkey,Teacher,unspecified,female,daughter,ollama-llama3-70b,llama3,0
ollama-mistral-nemo_Teacher_Turkey_female,role,18,2,113,Turkey,Teacher,unspecified,female,daughter,ollama-mistral-nemo,mistral,20
ollama-mistral-nemo_Teacher_Turkey_female,domain,0,0,113,Turkey,Teacher,unspecified,female,daughter,ollama-mistral-nemo,mistral,0
ollama-mistral-nemo_Teacher_Turkey_female,trait,0,0,113,Turkey,Teacher,unspecified,female,daughter,ollama-mistral-nemo,mistral,0
ollama-mistral-7b_Teacher_Turkey_female,role,4,5,118,Turkey,Teacher,unspecified,female,daughter,ollama-mistral-7b,mistral,9
ollama-mistral-7b_Teacher_Turkey_female,domain,5,0,118,Turkey,Teacher,unspecified,female,daughter,ollama-mistral-7b,mistral,5
ollama-mistral-7b_Teacher_Turkey_female,trait,0,0,118,Turkey,Teacher,unspecified,female,daughter,ollama-mistral-7b,mistral,0
ollama-qwen25-7b_Teacher_Turkey_female,role,6,2,90,Turkey,Teacher,unspecified,female,daughter,ollama-qwen25-7b,qwen25,8
ollama-qwen25-7b_Teacher_Turkey_female,domain,4,0,90,Turkey,Teacher,unspecified,female,daughter,ollama-qwen25-7b,qwen25,4
ollama-qwen25-7b_Teacher_Turkey_female,trait,2,0,90,Turkey,Teacher,unspecified,female,daughter,ollama-qwen25-7b,qwen25,2
ollama-qwen25-3b_Teacher_Turkey_female,role,19,10,105,Turkey,Teacher,unspecified,female,daughter,ollama-qwen25-3b,qwen25,29
ollama-qwen25-3b_Teacher_Turkey_female,domain,2,0,105,Turkey,Teacher,unspecified,female,daughter,ollama-qwen25-3b,qwen25,2
ollama-qwen25-3b_Teacher_Turkey_female,trait,0,0,105,Turkey,Teacher,unspecified,female,daughter,ollama-qwen25-3b,qwen25,0
ollama-gemma2-2b_Teacher_Turkey_female,role,5,7,116,Turkey,Teacher,unspecified,female,daughter,ollama-gemma2-2b,gemma,12
ollama-gemma2-2b_Teacher_Turkey_female,domain,2,0,116,Turkey,Teacher,unspecified,female,daughter,ollama-gemma2-2b,gemma,2
ollama-gemma2-2b_Teacher_Turkey_female,trait,1,0,116,Turkey,Teacher,unspecified,female,daughter,ollama-gemma2-2b,gemma,1
ollama-gemma3-12b_Teacher_Turkey_female,role,8,7,115,Turkey,Teacher,unspecified,female,daughter,ollama-gemma3-12b,gemma,15
ollama-gemma3-12b_Teacher_Turkey_female,domain,1,0,115,Turkey,Teacher,unspecified,female,daughter,ollama-gemma3-12b,gemma,1
ollama-gemma3-12b_Teacher_Turkey_female,trait,1,0,115,Turkey,Teacher,unspecified,female,daughter,ollama-gemma3-12b,gemma,1
ollama-gemma3-27b_Teacher_Turkey_female,role,12,13,102,Turkey,Teacher,unspecified,female,daughter,ollama-gemma3-27b,gemma,25
ollama-gemma3-27b_Teacher_Turkey_female,domain,0,1,102,Turkey,Teacher,unspecified,female,daughter,ollama-gemma3-27b,gemma,1
ollama-gemma3-27b_Teacher_Turkey_female,trait,1,0,102,Turkey,Teacher,unspecified,female,daughter,ollama-gemma3-27b,gemma,1
ollama-gptoss-20b_Teacher_Turkey_female,role,11,6,82,Turkey,Teacher,unspecified,female,daughter,ollama-gptoss-20b,gptoss,17
ollama-gptoss-20b_Teacher_Turkey_female,domain,2,0,82,Turkey,Teacher,unspecified,female,daughter,ollama-gptoss-20b,gptoss,2
ollama-gptoss-20b_Teacher_Turkey_female,trait,0,0,82,Turkey,Teacher,unspecified,female,daughter,ollama-gptoss-20b,gptoss,0
ollama-llama31-8b_Teacher_Turkey_male,role,14,12,91,Turkey,Teacher,unspecified,male,son,ollama-llama31-8b,llama3,26
ollama-llama31-8b_Teacher_Turkey_male,domain,0,0,91,Turkey,Teacher,unspecified,male,son,ollama-llama31-8b,llama3,0
ollama-llama31-8b_Teacher_Turkey_male,trait,0,0,91,Turkey,Teacher,unspecified,male,son,ollama-llama31-8b,llama3,0
ollama-llama32-1b_Teacher_Turkey_male,role,2,1,13,Turkey,Teacher,unspecified,male,son,ollama-llama32-1b,llama3,3
ollama-llama32-1b_Teacher_Turkey_male,domain,0,0,13,Turkey,Teacher,unspecified,male,son,ollama-llama32-1b,llama3,0
ollama-llama32-1b_Teacher_Turkey_male,trait,0,0,13,Turkey,Teacher,unspecified,male,son,ollama-llama32-1b,llama3,0
ollama-llama32-3b_Teacher_Turkey_male,role,12,9,96,Turkey,Teacher,unspecified,male,son,ollama-llama32-3b,llama3,21
ollama-llama32-3b_Teacher_Turkey_male,domain,0,0,96,Turkey,Teacher,unspecified,male,son,ollama-llama32-3b,llama3,0
ollama-llama32-3b_Teacher_Turkey_male,trait,0,0,96,Turkey,Teacher,unspecified,male,son,ollama-llama32-3b,llama3,0
ollama-llama3-70b_Teacher_Turkey_male,role,17,6,98,Turkey,Teacher,unspecified,male,son,ollama-llama3-70b,llama3,23
ollama-llama3-70b_Teacher_Turkey_male,domain,0,0,98,Turkey,Teacher,unspecified,male,son,ollama-llama3-70b,llama3,0
ollama-llama3-70b_Teacher_Turkey_male,trait,0,1,98,Turkey,Teacher,unspecified,male,son,ollama-llama3-70b,llama3,1
ollama-mistral-nemo_Teacher_Turkey_male,role,11,2,110,Turkey,Teacher,unspecified,male,son,ollama-mistral-nemo,mistral,13
ollama-mistral-nemo_Teacher_Turkey_male,domain,4,0,110,Turkey,Teacher,unspecified,male,son,ollama-mistral-nemo,mistral,4
ollama-mistral-nemo_Teacher_Turkey_male,trait,0,0,110,Turkey,Teacher,unspecified,male,son,ollama-mistral-nemo,mistral,0
ollama-mistral-7b_Teacher_Turkey_male,role,16,4,103,Turkey,Teacher,unspecified,male,son,ollama-mistral-7b,mistral,20
ollama-mistral-7b_Teacher_Turkey_male,domain,0,0,103,Turkey,Teacher,unspecified,male,son,ollama-mistral-7b,mistral,0
ollama-mistral-7b_Teacher_Turkey_male,trait,1,0,103,Turkey,Teacher,unspecified,male,son,ollama-mistral-7b,mistral,1
ollama-qwen25-7b_Teacher_Turkey_male,role,14,7,109,Turkey,Teacher,unspecified,male,son,ollama-qwen25-7b,qwen25,21
ollama-qwen25-7b_Teacher_Turkey_male,domain,2,0,109,Turkey,Teacher,unspecified,male,son,ollama-qwen25-7b,qwen25,2
ollama-qwen25-7b_Teacher_Turkey_male,trait,0,0,109,Turkey,Teacher,unspecified,male,son,ollama-qwen25-7b,qwen25,0
ollama-qwen25-3b_Teacher_Turkey_male,role,11,3,61,Turkey,Teacher,unspecified,male,son,ollama-qwen25-3b,qwen25,14
ollama-qwen25-3b_Teacher_Turkey_male,domain,1,0,61,Turkey,Teacher,unspecified,male,son,ollama-qwen25-3b,qwen25,1
ollama-qwen25-3b_Teacher_Turkey_male,trait,0,0,61,Turkey,Teacher,unspecified,male,son,ollama-qwen25-3b,qwen25,0
ollama-gemma2-2b_Teacher_Turkey_male,role,13,7,106,Turkey,Teacher,unspecified,male,son,ollama-gemma2-2b,gemma,20
ollama-gemma2-2b_Teacher_Turkey_male,domain,0,0,106,Turkey,Teacher,unspecified,male,son,ollama-gemma2-2b,gemma,0
ollama-gemma2-2b_Teacher_Turkey_male,trait,0,0,106,Turkey,Teacher,unspecified,male,son,ollama-gemma2-2b,gemma,0
ollama-gemma3-12b_Teacher_Turkey_male,role,11,8,112,Turkey,Teacher,unspecified,male,son,ollama-gemma3-12b,gemma,19
ollama-gemma3-12b_Teacher_Turkey_male,domain,0,0,112,Turkey,Teacher,unspecified,male,son,ollama-gemma3-12b,gemma,0
ollama-gemma3-12b_Teacher_Turkey_male,trait,1,1,112,Turkey,Teacher,unspecified,male,son,ollama-gemma3-12b,gemma,2
ollama-gemma3-27b_Teacher_Turkey_male,role,6,10,97,Turkey,Teacher,unspecified,male,son,ollama-gemma3-27b,gemma,16
ollama-gemma3-27b_Teacher_Turkey_male,domain,1,0,97,Turkey,Teacher,unspecified,male,son,ollama-gemma3-27b,gemma,1
ollama-gemma3-27b_Teacher_Turkey_male,trait,1,0,97,Turkey,Teacher,unspecified,male,son,ollama-gemma3-27b,gemma,1
ollama-gptoss-20b_Teacher_Turkey_male,role,10,5,102,Turkey,Teacher,unspecified,male,son,ollama-gptoss-20b,gptoss,15
ollama-gptoss-20b_Teacher_Turkey_male,domain,2,0,102,Turkey,Teacher,unspecified,male,son,ollama-gptoss-20b,gptoss,2
ollama-gptoss-20b_Teacher_Turkey_male,trait,0,0,102,Turkey,Teacher,unspecified,male,son,ollama-gptoss-20b,gptoss,0
ollama-llama31-8b_Teacher_Morocco_female,role,14,7,86,Morocco,Teacher,unspecified,female,daughter,ollama-llama31-8b,llama3,21
ollama-llama31-8b_Teacher_Morocco_female,domain,2,0,86,Morocco,Teacher,unspecified,female,daughter,ollama-llama31-8b,llama3,2
ollama-llama31-8b_Teacher_Morocco_female,trait,0,0,86,Morocco,Teacher,unspecified,female,daughter,ollama-llama31-8b,llama3,0
ollama-llama32-1b_Teacher_Morocco_female,role,1,0,13,Morocco,Teacher,unspecified,female,daughter,ollama-llama32-1b,llama3,1
ollama-llama32-1b_Teacher_Morocco_female,domain,0,0,13,Morocco,Teacher,unspecified,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-1b_Teacher_Morocco_female,trait,0,0,13,Morocco,Teacher,unspecified,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-3b_Teacher_Morocco_female,role,17,7,85,Morocco,Teacher,unspecified,female,daughter,ollama-llama32-3b,llama3,24
ollama-llama32-3b_Teacher_Morocco_female,domain,2,0,85,Morocco,Teacher,unspecified,female,daughter,ollama-llama32-3b,llama3,2
ollama-llama32-3b_Teacher_Morocco_female,trait,0,0,85,Morocco,Teacher,unspecified,female,daughter,ollama-llama32-3b,llama3,0
ollama-llama3-70b_Teacher_Morocco_female,role,6,14,110,Morocco,Teacher,unspecified,female,daughter,ollama-llama3-70b,llama3,20
ollama-llama3-70b_Teacher_Morocco_female,domain,1,0,110,Morocco,Teacher,unspecified,female,daughter,ollama-llama3-70b,llama3,1
ollama-llama3-70b_Teacher_Morocco_female,trait,0,0,110,Morocco,Teacher,unspecified,female,daughter,ollama-llama3-70b,llama3,0
ollama-mistral-nemo_Teacher_Morocco_female,role,8,5,110,Morocco,Teacher,unspecified,female,daughter,ollama-mistral-nemo,mistral,13
ollama-mistral-nemo_Teacher_Morocco_female,domain,1,0,110,Morocco,Teacher,unspecified,female,daughter,ollama-mistral-nemo,mistral,1
ollama-mistral-nemo_Teacher_Morocco_female,trait,0,0,110,Morocco,Teacher,unspecified,female,daughter,ollama-mistral-nemo,mistral,0
ollama-mistral-7b_Teacher_Morocco_female,role,10,8,109,Morocco,Teacher,unspecified,female,daughter,ollama-mistral-7b,mistral,18
ollama-mistral-7b_Teacher_Morocco_female,domain,0,0,109,Morocco,Teacher,unspecified,female,daughter,ollama-mistral-7b,mistral,0
ollama-mistral-7b_Teacher_Morocco_female,trait,0,0,109,Morocco,Teacher,unspecified,female,daughter,ollama-mistral-7b,mistral,0
ollama-qwen25-7b_Teacher_Morocco_female,role,16,10,97,Morocco,Teacher,unspecified,female,daughter,ollama-qwen25-7b,qwen25,26
ollama-qwen25-7b_Teacher_Morocco_female,domain,2,0,97,Morocco,Teacher,unspecified,female,daughter,ollama-qwen25-7b,qwen25,2
ollama-qwen25-7b_Teacher_Morocco_female,trait,0,0,97,Morocco,Teacher,unspecified,female,daughter,ollama-qwen25-7b,qwen25,0
ollama-qwen25-3b_Teacher_Morocco_female,role,16,7,66,Morocco,Teacher,unspecified,female,daughter,ollama-qwen25-3b,qwen25,23
ollama-qwen25-3b_Teacher_Morocco_female,domain,2,0,66,Morocco,Teacher,unspecified,female,daughter,ollama-qwen25-3b,qwen25,2
ollama-qwen25-3b_Teacher_Morocco_female,trait,0,0,66,Morocco,Teacher,unspecified,female,daughter,ollama-qwen25-3b,qwen25,0
ollama-gemma2-2b_Teacher_Morocco_female,role,8,1,113,Morocco,Teacher,unspecified,female,daughter,ollama-gemma2-2b,gemma,9
ollama-gemma2-2b_Teacher_Morocco_female,domain,2,0,113,Morocco,Teacher,unspecified,female,daughter,ollama-gemma2-2b,gemma,2
ollama-gemma2-2b_Teacher_Morocco_female,trait,0,0,113,Morocco,Teacher,unspecified,female,daughter,ollama-gemma2-2b,gemma,0
ollama-gemma3-12b_Teacher_Morocco_female,role,13,12,104,Morocco,Teacher,unspecified,female,daughter,ollama-gemma3-12b,gemma,25
ollama-gemma3-12b_Teacher_Morocco_female,domain,2,0,104,Morocco,Teacher,unspecified,female,daughter,ollama-gemma3-12b,gemma,2
ollama-gemma3-12b_Teacher_Morocco_female,trait,1,0,104,Morocco,Teacher,unspecified,female,daughter,ollama-gemma3-12b,gemma,1
ollama-gemma3-27b_Teacher_Morocco_female,role,10,11,100,Morocco,Teacher,unspecified,female,daughter,ollama-gemma3-27b,gemma,21
ollama-gemma3-27b_Teacher_Morocco_female,domain,1,0,100,Morocco,Teacher,unspecified,female,daughter,ollama-gemma3-27b,gemma,1
ollama-gemma3-27b_Teacher_Morocco_female,trait,1,0,100,Morocco,Teacher,unspecified,female,daughter,ollama-gemma3-27b,gemma,1
ollama-gptoss-20b_Teacher_Morocco_female,role,5,4,86,Morocco,Teacher,unspecified,female,daughter,ollama-gptoss-20b,gptoss,9
ollama-gptoss-20b_Teacher_Morocco_female,domain,2,0,86,Morocco,Teacher,unspecified,female,daughter,ollama-gptoss-20b,gptoss,2
ollama-gptoss-20b_Teacher_Morocco_female,trait,2,0,86,Morocco,Teacher,unspecified,female,daughter,ollama-gptoss-20b,gptoss,2
ollama-llama31-8b_Teacher_Morocco_male,role,12,12,91,Morocco,Teacher,unspecified,male,son,ollama-llama31-8b,llama3,24
ollama-llama31-8b_Teacher_Morocco_male,domain,0,0,91,Morocco,Teacher,unspecified,male,son,ollama-llama31-8b,llama3,0
ollama-llama31-8b_Teacher_Morocco_male,trait,1,0,91,Morocco,Teacher,unspecified,male,son,ollama-llama31-8b,llama3,1
ollama-llama32-3b_Teacher_Morocco_male,role,12,6,85,Morocco,Teacher,unspecified,male,son,ollama-llama32-3b,llama3,18
ollama-llama32-3b_Teacher_Morocco_male,domain,1,0,85,Morocco,Teacher,unspecified,male,son,ollama-llama32-3b,llama3,1
ollama-llama32-3b_Teacher_Morocco_male,trait,0,0,85,Morocco,Teacher,unspecified,male,son,ollama-llama32-3b,llama3,0
ollama-llama3-70b_Teacher_Morocco_male,role,10,7,97,Morocco,Teacher,unspecified,male,son,ollama-llama3-70b,llama3,17
ollama-llama3-70b_Teacher_Morocco_male,domain,0,0,97,Morocco,Teacher,unspecified,male,son,ollama-llama3-70b,llama3,0
ollama-llama3-70b_Teacher_Morocco_male,trait,0,0,97,Morocco,Teacher,unspecified,male,son,ollama-llama3-70b,llama3,0
ollama-mistral-nemo_Teacher_Morocco_male,role,5,7,111,Morocco,Teacher,unspecified,male,son,ollama-mistral-nemo,mistral,12
ollama-mistral-nemo_Teacher_Morocco_male,domain,0,0,111,Morocco,Teacher,unspecified,male,son,ollama-mistral-nemo,mistral,0
ollama-mistral-nemo_Teacher_Morocco_male,trait,0,0,111,Morocco,Teacher,unspecified,male,son,ollama-mistral-nemo,mistral,0
ollama-mistral-7b_Teacher_Morocco_male,role,6,13,106,Morocco,Teacher,unspecified,male,son,ollama-mistral-7b,mistral,19
ollama-mistral-7b_Teacher_Morocco_male,domain,0,1,106,Morocco,Teacher,unspecified,male,son,ollama-mistral-7b,mistral,1
ollama-mistral-7b_Teacher_Morocco_male,trait,0,0,106,Morocco,Teacher,unspecified,male,son,ollama-mistral-7b,mistral,0
ollama-qwen25-7b_Teacher_Morocco_male,role,14,4,103,Morocco,Teacher,unspecified,male,son,ollama-qwen25-7b,qwen25,18
ollama-qwen25-7b_Teacher_Morocco_male,domain,4,0,103,Morocco,Teacher,unspecified,male,son,ollama-qwen25-7b,qwen25,4
ollama-qwen25-7b_Teacher_Morocco_male,trait,0,0,103,Morocco,Teacher,unspecified,male,son,ollama-qwen25-7b,qwen25,0
ollama-qwen25-3b_Teacher_Morocco_male,role,13,8,110,Morocco,Teacher,unspecified,male,son,ollama-qwen25-3b,qwen25,21
ollama-qwen25-3b_Teacher_Morocco_male,domain,4,0,110,Morocco,Teacher,unspecified,male,son,ollama-qwen25-3b,qwen25,4
ollama-qwen25-3b_Teacher_Morocco_male,trait,0,0,110,Morocco,Teacher,unspecified,male,son,ollama-qwen25-3b,qwen25,0
ollama-gemma2-2b_Teacher_Morocco_male,role,7,5,108,Morocco,Teacher,unspecified,male,son,ollama-gemma2-2b,gemma,12
ollama-gemma2-2b_Teacher_Morocco_male,domain,1,0,108,Morocco,Teacher,unspecified,male,son,ollama-gemma2-2b,gemma,1
ollama-gemma2-2b_Teacher_Morocco_male,trait,0,0,108,Morocco,Teacher,unspecified,male,son,ollama-gemma2-2b,gemma,0
ollama-gemma3-12b_Teacher_Morocco_male,role,10,11,112,Morocco,Teacher,unspecified,male,son,ollama-gemma3-12b,gemma,21
ollama-gemma3-12b_Teacher_Morocco_male,domain,0,1,112,Morocco,Teacher,unspecified,male,son,ollama-gemma3-12b,gemma,1
ollama-gemma3-12b_Teacher_Morocco_male,trait,1,0,112,Morocco,Teacher,unspecified,male,son,ollama-gemma3-12b,gemma,1
ollama-gemma3-27b_Teacher_Morocco_male,role,9,9,99,Morocco,Teacher,unspecified,male,son,ollama-gemma3-27b,gemma,18
ollama-gemma3-27b_Teacher_Morocco_male,domain,1,0,99,Morocco,Teacher,unspecified,male,son,ollama-gemma3-27b,gemma,1
ollama-gemma3-27b_Teacher_Morocco_male,trait,1,1,99,Morocco,Teacher,unspecified,male,son,ollama-gemma3-27b,gemma,2
ollama-gptoss-20b_Teacher_Morocco_male,role,6,9,90,Morocco,Teacher,unspecified,male,son,ollama-gptoss-20b,gptoss,15
ollama-gptoss-20b_Teacher_Morocco_male,domain,4,0,90,Morocco,Teacher,unspecified,male,son,ollama-gptoss-20b,gptoss,4
ollama-gptoss-20b_Teacher_Morocco_male,trait,0,0,90,Morocco,Teacher,unspecified,male,son,ollama-gptoss-20b,gptoss,0
ollama-llama31-8b_Teacher_Nigeria_female,role,16,6,94,Nigeria,Teacher,unspecified,female,daughter,ollama-llama31-8b,llama3,22
ollama-llama31-8b_Teacher_Nigeria_female,domain,1,0,94,Nigeria,Teacher,unspecified,female,daughter,ollama-llama31-8b,llama3,1
ollama-llama31-8b_Teacher_Nigeria_female,trait,0,0,94,Nigeria,Teacher,unspecified,female,daughter,ollama-llama31-8b,llama3,0
ollama-llama32-1b_Teacher_Nigeria_female,role,0,0,12,Nigeria,Teacher,unspecified,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-1b_Teacher_Nigeria_female,domain,0,0,12,Nigeria,Teacher,unspecified,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-1b_Teacher_Nigeria_female,trait,0,0,12,Nigeria,Teacher,unspecified,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-3b_Teacher_Nigeria_female,role,11,9,92,Nigeria,Teacher,unspecified,female,daughter,ollama-llama32-3b,llama3,20
ollama-llama32-3b_Teacher_Nigeria_female,domain,0,0,92,Nigeria,Teacher,unspecified,female,daughter,ollama-llama32-3b,llama3,0
ollama-llama32-3b_Teacher_Nigeria_female,trait,0,0,92,Nigeria,Teacher,unspecified,female,daughter,ollama-llama32-3b,llama3,0
ollama-llama3-70b_Teacher_Nigeria_female,role,23,8,98,Nigeria,Teacher,unspecified,female,daughter,ollama-llama3-70b,llama3,31
ollama-llama3-70b_Teacher_Nigeria_female,domain,1,0,98,Nigeria,Teacher,unspecified,female,daughter,ollama-llama3-70b,llama3,1
ollama-llama3-70b_Teacher_Nigeria_female,trait,0,0,98,Nigeria,Teacher,unspecified,female,daughter,ollama-llama3-70b,llama3,0
ollama-mistral-nemo_Teacher_Nigeria_female,role,17,9,107,Nigeria,Teacher,unspecified,female,daughter,ollama-mistral-nemo,mistral,26
ollama-mistral-nemo_Teacher_Nigeria_female,domain,2,0,107,Nigeria,Teacher,unspecified,female,daughter,ollama-mistral-nemo,mistral,2
ollama-mistral-nemo_Teacher_Nigeria_female,trait,0,0,107,Nigeria,Teacher,unspecified,female,daughter,ollama-mistral-nemo,mistral,0
ollama-mistral-7b_Teacher_Nigeria_female,role,16,14,106,Nigeria,Teacher,unspecified,female,daughter,ollama-mistral-7b,mistral,30
ollama-mistral-7b_Teacher_Nigeria_female,domain,1,0,106,Nigeria,Teacher,unspecified,female,daughter,ollama-mistral-7b,mistral,1
ollama-mistral-7b_Teacher_Nigeria_female,trait,0,1,106,Nigeria,Teacher,unspecified,female,daughter,ollama-mistral-7b,mistral,1
ollama-qwen25-7b_Teacher_Nigeria_female,role,9,9,92,Nigeria,Teacher,unspecified,female,daughter,ollama-qwen25-7b,qwen25,18
